postal_code,locality,bfs_number,canton_code,address_share
6207,Nottwil,1094,LU,98.23
6207,Nottwil,1095,LU,0.33
6207,Nottwil,1098,LU,0.46
6208,"Oberkirch LU",1095,LU,100.00
6210,Sursee,1091,LU,5.91
6210,Sursee,1095,LU,3.75
6210,Sursee,1099,LU,0.31
6210,Sursee,1103,LU,90.03
6211,"Buchs LU",1125,LU,100.00
6212,Kaltbach,1091,LU,100.00
6212,"St. Erhard",1089,LU,100.00
6213,Knutwil,1089,LU,99.57
6213,Knutwil,1104,LU,0.43
6214,Schenkon,1084,LU,0.45
6214,Schenkon,1099,LU,99.55
6215,Beromünster,1081,LU,100.00
6215,"Schwarzenbach LU",1081,LU,100.00
6216,Mauensee,1091,LU,96.10
6216,Mauensee,1095,LU,3.90
6217,Kottwil,1128,LU,100.00
6218,Ettiswil,1128,LU,100.00
6221,"Rickenbach LU",1081,LU,11.08
6221,"Rickenbach LU",1097,LU,88.92
6222,Gunzwil,1081,LU,98.79
6222,Gunzwil,1099,LU,1.22
6231,Schlierbach,1100,LU,100.00
6232,Geuensee,1085,LU,100.00
6233,Büron,1082,LU,100.00
6234,Kulmerau,1104,LU,100.00
6234,Triengen,1104,LU,100.00
6235,Winikon,1104,LU,95.24
6235,Winikon,1125,LU,4.76
6236,Wilihof,1104,LU,100.00
6242,Wauwil,1091,LU,5.51
6242,Wauwil,1146,LU,94.49
6243,Egolzwil,1127,LU,100.00
6244,Nebikon,1123,LU,0.86
6244,Nebikon,1127,LU,1.29
6244,Nebikon,1137,LU,97.85
6245,Ebersecken,1123,LU,94.50
6245,Ebersecken,1131,LU,5.51
6246,Altishofen,1123,LU,96.64
6246,Altishofen,1125,LU,3.36
6247,Schötz,1123,LU,0.43
6247,Schötz,1143,LU,99.57
6248,Alberswil,1121,LU,94.93
6248,Alberswil,1128,LU,1.07
6248,Alberswil,1151,LU,4.00
6252,Dagmersellen,1125,LU,99.10
6252,Dagmersellen,1140,LU,0.90
6253,Uffikon,1125,LU,100.00
6260,Hintermoos,1140,LU,9.09
6260,Hintermoos,1147,LU,90.91
6260,Mehlsecken,1140,LU,100.00
6260,Reiden,1140,LU,100.00
6260,Reidermoos,1125,LU,1.63
6260,Reidermoos,1140,LU,97.39
6260,Reidermoos,1147,LU,0.98
6262,"Langnau b. Reiden",1140,LU,100.00
6263,Richenthal,1123,LU,1.29
6263,Richenthal,1140,LU,98.72
6264,Pfaffnau,1139,LU,99.77
6264,Pfaffnau,4274,AG,0.23
6265,Roggliswil,1139,LU,9.06
6265,Roggliswil,1142,LU,90.94
6274,"Eschenbach LU",1023,LU,3.53
6274,"Eschenbach LU",1026,LU,95.36
6274,"Eschenbach LU",1031,LU,1.11
6275,Ballwil,1023,LU,79.62
6275,Ballwil,1031,LU,1.12
6275,Ballwil,1032,LU,18.78
6275,Ballwil,4239,AG,0.48
6276,Hohenrain,1032,LU,100.00
6277,Kleinwangen,1032,LU,99.05
6277,Kleinwangen,4223,AG,0.95
6277,"Lieli LU",1032,LU,100.00
6280,Hochdorf,1031,LU,90.45
6280,Hochdorf,1032,LU,0.98
6280,Hochdorf,1039,LU,8.57
6280,Urswil,1031,LU,79.57
6280,Urswil,1039,LU,20.43
6283,Baldegg,1031,LU,62.62
6283,Baldegg,1032,LU,7.04
6283,Baldegg,1039,LU,30.34
6284,Gelfingen,1030,LU,100.00
6284,"Sulz LU",1030,LU,100.00
6285,Hitzkirch,1030,LU,100.00
6285,Retschwil,1030,LU,100.00
6286,Altwis,1030,LU,100.00
6287,"Aesch LU",1021,LU,98.69
6287,"Aesch LU",1041,LU,1.31
6288,Schongau,1030,LU,0.28
6288,Schongau,1041,LU,99.72
6289,Hämikon,1030,LU,100.00
6289,Müswangen,1030,LU,100.00
6294,Ermensee,1025,LU,100.00
6295,Mosen,1030,LU,100.00
6300,Zug,1701,ZG,0.48
6300,Zug,1711,ZG,99.52
6300,Zugerberg,1711,ZG,100.00
6312,Steinhausen,1701,ZG,0.46
6312,Steinhausen,1708,ZG,99.54
6313,Edlibach,1704,ZG,100.00
6313,Finstersee,1704,ZG,100.00
6313,Menzingen,1704,ZG,99.60
6313,Menzingen,1705,ZG,0.40
6314,Neuägeri,1701,ZG,11.01
6314,Neuägeri,1704,ZG,28.44
6314,Neuägeri,1709,ZG,49.54
6314,Neuägeri,1711,ZG,11.01
6314,Unterägeri,1706,ZG,0.23
6314,Unterägeri,1709,ZG,99.77
6315,Alosen,1704,ZG,4.49
6315,Alosen,1706,ZG,95.52
6315,Morgarten,1371,SZ,0.75
6315,Morgarten,1706,ZG,99.25
6315,Oberägeri,1706,ZG,99.00
6315,Oberägeri,1709,ZG,1.00
6317,"Oberwil b. Zug",1711,ZG,100.00
6318,Walchwil,1362,SZ,1.85
6318,Walchwil,1710,ZG,97.75
6318,Walchwil,1711,ZG,0.40
6319,Allenwinden,1701,ZG,100.00
6330,Cham,1702,ZG,99.76
6330,Cham,1708,ZG,0.16
6330,Cham,1711,ZG,0.08
6331,Hünenberg,1702,ZG,0.32
6331,Hünenberg,1703,ZG,99.68
6332,Hagendorn,1702,ZG,98.86
6332,Hagendorn,1703,ZG,1.14
6333,"Hünenberg See",1703,ZG,100.00
6340,Baar,1701,ZG,99.71
6340,Baar,1705,ZG,0.27
6340,Baar,1711,ZG,0.02
6340,Sihlbrugg,4,ZH,60.00
6340,Sihlbrugg,295,ZH,7.50
6340,Sihlbrugg,1705,ZG,32.50
6343,Buonas,1707,ZG,100.00
6343,"Holzhäusern ZG",1707,ZG,100.00
6343,Risch,1707,ZG,100.00
6343,Rotkreuz,1707,ZG,100.00
6344,Meierskappel,1064,LU,100.00
6345,Neuheim,1701,ZG,0.12
6345,Neuheim,1705,ZG,99.88
6353,Weggis,1056,LU,0.66
6353,Weggis,1069,LU,99.34
6354,Vitznau,1068,LU,99.69
6354,Vitznau,1069,LU,0.31
6356,"Rigi Kaltbad",1068,LU,7.19
6356,"Rigi Kaltbad",1069,LU,60.43
6356,"Rigi Kaltbad",1362,SZ,32.37
6362,Stansstad,1506,NW,0.99
6362,Stansstad,1510,NW,99.01
6363,Bürgenstock,1505,NW,76.00
6363,Bürgenstock,1510,NW,24.00
6363,Fürigen,1510,NW,100.00
6363,Obbürgen,1505,NW,16.07
6363,Obbürgen,1510,NW,83.93
6365,Kehrsiten,1061,LU,3.46
6365,Kehrsiten,1510,NW,96.54
6370,"Oberdorf NW",1508,NW,100.00
6370,Stans,1506,NW,0.19
6370,Stans,1508,NW,0.14
6370,Stans,1509,NW,99.67
6372,Ennetmoos,1506,NW,99.82
6372,Ennetmoos,1509,NW,0.19
6373,Ennetbürgen,1505,NW,99.22
6373,Ennetbürgen,1509,NW,0.79
6374,Buochs,1502,NW,99.05
6374,Buochs,1505,NW,0.55
6374,Buochs,1508,NW,0.41
6375,Beckenried,1501,NW,100.00
6376,Emmetten,1501,NW,6.66
6376,Emmetten,1504,NW,93.34
6377,Seelisberg,1215,UR,92.23
6377,Seelisberg,1504,NW,7.77
6382,"Büren NW",1508,NW,100.00
6383,Dallenwil,1503,NW,98.88
6383,Dallenwil,1511,NW,1.12
6383,Niederrickenbach,1508,NW,76.00
6383,Niederrickenbach,1511,NW,24.00
6383,Wiesenberg,1503,NW,100.00
6383,Wirzweli,1503,NW,100.00
6386,Wolfenschiessen,1511,NW,100.00
6387,Oberrickenbach,1511,NW,100.00
6388,Grafenort,1402,OW,20.00
6388,Grafenort,1511,NW,80.00
6390,Engelberg,1203,UR,2.14
6390,Engelberg,1402,OW,93.05
6390,Engelberg,1511,NW,4.81
6402,Merlischachen,1331,SZ,100.00
6403,"Küssnacht am Rigi",1331,SZ,100.00
6404,Greppen,1056,LU,100.00
6405,Immensee,1331,SZ,100.00
6410,Goldau,1362,SZ,100.00
6410,"Rigi Klösterli",1362,SZ,100.00
6410,"Rigi Kulm",1362,SZ,100.00
6410,"Rigi Scheidegg",1311,SZ,100.00
6410,"Rigi Staffel",1362,SZ,100.00
6414,Oberarth,1362,SZ,100.00
6415,Arth,1362,SZ,100.00
6416,Steinerberg,1362,SZ,1.55
6416,Steinerberg,1374,SZ,98.45
6417,Sattel,1371,SZ,97.18
6417,Sattel,1372,SZ,1.66
6417,Sattel,1706,ZG,1.16
6418,Rothenthurm,1370,SZ,93.24
6418,Rothenthurm,1371,SZ,0.82
6418,Rothenthurm,1706,ZG,5.94
6422,Steinen,1371,SZ,0.07
6422,Steinen,1373,SZ,99.93
6423,"Seewen SZ",1364,SZ,1.69
6423,"Seewen SZ",1372,SZ,98.31
6424,Lauerz,1365,SZ,100.00
6430,Schwyz,1372,SZ,100.00
6432,"Rickenbach b. Schwyz",1372,SZ,100.00
6433,"Stoos SZ",1366,SZ,86.41
6433,"Stoos SZ",1367,SZ,13.59
6434,Illgau,1363,SZ,100.00
6436,Bisisthal,1205,UR,14.38
6436,Bisisthal,1219,UR,6.07
6436,Bisisthal,1367,SZ,79.55
6436,Muotathal,1205,UR,4.21
6436,Muotathal,1367,SZ,95.79
6436,"Ried (Muotathal)",1367,SZ,100.00
6438,Ibach,1372,SZ,100.00
6440,Brunnen,1364,SZ,99.34
6440,Brunnen,1366,SZ,0.66
6441,Rütli,1215,UR,100.00
6442,Gersau,1311,SZ,100.00
6443,Morschach,1366,SZ,100.00
6452,Riemenstalden,1217,UR,40.98
6452,Riemenstalden,1369,SZ,59.02
6452,Sisikon,1217,UR,81.27
6452,Sisikon,1366,SZ,18.73
6454,Flüelen,1207,UR,100.00
6460,"Altdorf UR",1201,UR,88.36
6460,"Altdorf UR",1205,UR,11.43
6460,"Altdorf UR",1207,UR,0.21
6461,Isenthal,1211,UR,100.00
6462,"Seedorf UR",1214,UR,100.00
6463,"Bürglen UR",1205,UR,100.00
6464,Spiringen,1205,UR,0.74
6464,Spiringen,1218,UR,99.26
6465,Unterschächen,1219,UR,100.00
6466,Bauen,1214,UR,100.00
6467,Schattdorf,1213,UR,100.00
6468,Attinghausen,1203,UR,100.00
6469,"Haldi b. Schattdorf",1205,UR,21.43
6469,"Haldi b. Schattdorf",1213,UR,78.57
6472,Erstfeld,1206,UR,98.22
6472,Erstfeld,1216,UR,1.78
6473,Silenen,1209,UR,4.61
6473,Silenen,1216,UR,95.39
6474,Amsteg,1209,UR,40.77
6474,Amsteg,1216,UR,59.23
6475,Bristen,1216,UR,100.00
6476,Intschi,1209,UR,73.32
6476,Intschi,1216,UR,26.68
6482,Gurtnellen,1209,UR,100.00
6484,"Wassen UR",1220,UR,100.00
6485,Meien,1220,UR,100.00
6487,Göschenen,1208,UR,100.00
6490,Andermatt,1202,UR,100.00
6491,Realp,1212,UR,100.00
6493,Hospental,1210,UR,100.00
6500,Bellinzona,5002,TI,100.00
6503,Bellinzona,5002,TI,100.00
6512,Giubiasco,5002,TI,100.00
6513,"Monte Carasso",5002,TI,100.00
6514,Sementina,5002,TI,100.00
6515,Gudo,5002,TI,99.35
6515,Gudo,5017,TI,0.65
6516,Cugnasco,5113,TI,16.76
6516,Cugnasco,5138,TI,83.24
6517,Arbedo,5001,TI,100.00
6518,Gorduno,5002,TI,100.00
6523,Preonzo,5002,TI,100.00
6524,Moleno,5002,TI,100.00
6525,Gnosca,5002,TI,100.00
6526,Prosito,5287,TI,100.00
6527,Lodrino,5287,TI,100.00
6528,Camorino,5002,TI,99.93
6528,Camorino,5017,TI,0.07
6532,Castione,5001,TI,99.82
6532,Castione,5002,TI,0.18
6533,Lumino,3835,GR,8.82
6533,Lumino,5010,TI,91.18
6534,"S. Vittore",3835,GR,100.00
6535,"Roveredo GR",3834,GR,100.00
6537,Grono,3805,GR,3.12
6537,Grono,3832,GR,96.89
6538,Verdabbio,3832,GR,100.00
6540,Castaneda,3805,GR,100.00
6541,"Sta. Maria in Calanca",3805,GR,0.21
6541,"Sta. Maria in Calanca",3810,GR,99.79
6542,Buseno,3804,GR,100.00
6543,Arvigo,3837,GR,100.00
6544,Braggio,3837,GR,100.00
6545,Selma,3837,GR,100.00
6546,Cauco,3837,GR,100.00
6548,Augio,3808,GR,100.00
6548,Rossa,3808,GR,100.00
6548,"Sta. Domenica",3808,GR,100.00
6549,Laura,3834,GR,100.00
6556,Leggia,3832,GR,100.00
6557,Cama,3831,GR,88.18
6557,Cama,3832,GR,11.83
6558,Lostallo,3821,GR,100.00
6562,Soazza,3823,GR,100.00
6563,Mesocco,3822,GR,100.00
6565,"S. Bernardino",3822,GR,100.00
6571,Indemini,5398,TI,100.00
6572,Quartino,5113,TI,1.75
6572,Quartino,5398,TI,98.25
6573,Magadino,5398,TI,100.00
6574,"Vira (Gambarogno)",5398,TI,100.00
6575,"S. Nazzaro",5398,TI,100.00
6575,Vairano,5398,TI,100.00
6576,"Gerra (Gambarogno)",5398,TI,100.00
6577,Ranzo,5398,TI,100.00
6578,Caviano,5398,TI,100.00
6579,Piazzogna,5398,TI,100.00
6582,Pianezzo,5002,TI,100.00
6583,"S. Antonio (Val Morobbia)",5002,TI,100.00
6584,Carena,5002,TI,100.00
6592,"S. Antonino",5002,TI,7.10
6592,"S. Antonino",5003,TI,0.14
6592,"S. Antonino",5017,TI,92.76
6593,Cadenazzo,5003,TI,98.39
6593,Cadenazzo,5017,TI,0.17
6593,Cadenazzo,5398,TI,1.44
6594,Contone,5113,TI,3.72
6594,Contone,5138,TI,0.53
6594,Contone,5398,TI,95.75
6595,Riazzino,5112,TI,79.82
6595,Riazzino,5113,TI,17.20
6595,Riazzino,5138,TI,2.98
6596,Gordola,5108,TI,95.45
6596,Gordola,5113,TI,4.55
6597,Agarone,5138,TI,100.00
6598,Tenero,5131,TI,100.00
6599,Robasacco,5003,TI,100.00
6600,Locarno,5113,TI,99.80
6600,Locarno,5120,TI,0.20
6600,Muralto,5120,TI,98.65
6600,Muralto,5121,TI,1.35
6600,Solduno,5113,TI,100.00
6605,Locarno,5113,TI,93.40
6605,Locarno,5121,TI,6.60
6612,Ascona,5091,TI,98.42
6612,Ascona,5113,TI,1.58
6613,"Porto Ronco",5125,TI,100.00
6614,Brissago,5097,TI,100.00
6614,"Isole di Brissago",5097,TI,100.00
6616,Losone,5115,TI,100.00
6618,Arcegno,5091,TI,1.45
6618,Arcegno,5115,TI,98.56
6622,"Ronco sopra Ascona",5091,TI,0.10
6622,"Ronco sopra Ascona",5125,TI,99.90
6631,Corippo,5399,TI,100.00
6632,Vogorno,5399,TI,100.00
6633,Lavertezzo,5399,TI,100.00
6634,"Brione (Verzasca)",5399,TI,100.00
6635,"Gerra (Verzasca)",5399,TI,100.00
6636,Frasco,5399,TI,100.00
6637,Sonogno,5399,TI,100.00
6644,Orselina,5113,TI,0.74
6644,Orselina,5121,TI,99.26
6645,"Brione sopra Minusio",5096,TI,79.12
6645,"Brione sopra Minusio",5118,TI,20.88
6646,Contra,5096,TI,4.32
6646,Contra,5131,TI,95.68
6647,Mergoscia,5117,TI,100.00
6648,Minusio,5118,TI,100.00
6652,Tegna,5113,TI,9.07
6652,Tegna,5396,TI,90.94
6653,Verscio,5396,TI,100.00
6654,Cavigliano,5396,TI,100.00
6655,Intragna,5136,TI,0.33
6655,Intragna,5397,TI,99.67
6655,Rasa,5397,TI,100.00
6655,Verdasio,5397,TI,100.00
6656,Golino,5397,TI,100.00
6657,Palagnedra,5397,TI,100.00
6658,Borgnone,5397,TI,100.00
6659,Camedo,5397,TI,100.00
6659,Moneto,5397,TI,100.00
6661,Auressio,5136,TI,100.00
6661,Berzona,5136,TI,100.00
6661,Comologno,5136,TI,100.00
6661,Crana,5136,TI,100.00
6661,Gresso,5136,TI,100.00
6661,Loco,5136,TI,100.00
6661,Mosogno,5136,TI,100.00
6661,Russo,5136,TI,100.00
6661,Spruga,5136,TI,100.00
6661,Vergeletto,5136,TI,100.00
6670,Avegno,5317,TI,1.28
6670,Avegno,5324,TI,98.72
6672,Gordevio,5324,TI,100.00
6673,Maggia,5317,TI,100.00
6674,Riveo,5317,TI,100.00
6674,Someo,5317,TI,100.00
6675,Cevio,5310,TI,100.00
6676,Bignasco,5310,TI,100.00
6677,Aurigeno,5317,TI,100.00
6677,Moghegno,5317,TI,100.00
6678,Coglio,5317,TI,100.00
6678,Giumaglio,5317,TI,100.00
6678,Lodano,5317,TI,100.00
6682,Linescio,5309,TI,0.94
6682,Linescio,5315,TI,99.07
6683,Cerentino,5309,TI,100.00
6683,"Niva (Vallemaggia)",5307,TI,100.00
6684,"Campo (Vallemaggia)",5307,TI,100.00
6684,Cimalmotto,5307,TI,100.00
6685,Bosco/Gurin,5304,TI,100.00
6690,Cavergno,5310,TI,100.00
6690,"S. Carlo (Val Bavona)",5310,TI,100.00
6692,Brontallo,5323,TI,100.00
6692,Menzonio,5323,TI,100.00
6693,Broglio,5323,TI,100.00
6694,Prato-Sornico,5323,TI,100.00
6695,Peccia,5323,TI,100.00
6695,"Piano di Peccia",5323,TI,100.00
6696,Fusio,5323,TI,100.00
6702,Claro,5002,TI,100.00
6703,Osogna,5287,TI,100.00
6705,Cresciano,5287,TI,100.00
6707,Iragna,5287,TI,100.00
6710,Biasca,5050,TI,0.06
6710,Biasca,5281,TI,99.95
6713,Malvaglia,5050,TI,100.00
6714,Semione,5050,TI,99.80
6714,Semione,5072,TI,0.20
6715,Dongio,5048,TI,100.00
6716,Acquarossa,5048,TI,100.00
6716,Leontica,5048,TI,100.00
6716,Lottigna,5048,TI,100.00
6717,Dangio,5049,TI,100.00
6717,Torre,5049,TI,100.00
6718,Camperio,5049,TI,100.00
6718,Olivone,5049,TI,100.00
6719,Aquila,5049,TI,100.00
6720,"Campo (Blenio)",5049,TI,100.00
6720,Ghirone,5049,TI,100.00
6721,Ludiano,5050,TI,100.00
6721,"Motto (Blenio)",5048,TI,100.00
6722,Corzoneso,5048,TI,100.00
6723,Castro,5048,TI,100.00
6723,Marolta,5048,TI,100.00
6723,Prugiasco,5048,TI,100.00
6724,Largario,5048,TI,100.00
6724,"Ponto Valentino",5048,TI,100.00
6742,Pollegio,5077,TI,99.69
6742,Pollegio,5281,TI,0.31
6743,"Bodio TI",5073,TI,100.00
6744,Personico,5076,TI,100.00
6745,Giornico,5073,TI,100.00
6746,Calonico,5072,TI,100.00
6746,Lavorgo,5072,TI,100.00
6746,Nivo,5072,TI,100.00
6747,Chironico,5072,TI,100.00
6748,Anzonico,5072,TI,100.00
6749,Cavagnago,5072,TI,100.00
6749,Sobrio,5072,TI,100.00
6760,Calpiogna,5072,TI,100.00
6760,Campello,5072,TI,100.00
6760,Carì,5072,TI,100.00
6760,Faido,5072,TI,100.00
6760,Molare,5072,TI,100.00
6760,Rossura,5072,TI,100.00
6763,Mairengo,5072,TI,100.00
6763,Osco,5072,TI,100.00
6764,Chiggiogna,5072,TI,100.00
6772,Rodi-Fiesso,5079,TI,100.00
6773,"Prato (Leventina)",5079,TI,100.00
6774,Dalpe,5071,TI,100.00
6775,Ambrì,5079,TI,100.00
6776,Piotta,5079,TI,100.00
6777,Quinto,5079,TI,100.00
6780,Airolo,5061,TI,100.00
6781,Bedretto,5063,TI,100.00
6781,"Villa Bedretto",5063,TI,100.00
6802,Rivera,5238,TI,100.00
6803,Camignolo,5238,TI,100.00
6804,Bironico,5238,TI,100.00
6805,Mezzovico,5199,TI,100.00
6806,Sigirino,5238,TI,100.00
6807,Taverne,5189,TI,1.25
6807,Taverne,5226,TI,0.63
6807,Taverne,5227,TI,98.12
6808,Torricella,5227,TI,100.00
6809,Medeglia,5238,TI,99.33
6809,Medeglia,5391,TI,0.67
6810,Isone,5009,TI,100.00
6814,Cadempino,5162,TI,99.41
6814,Cadempino,5189,TI,0.59
6814,Lamone,5162,TI,0.16
6814,Lamone,5187,TI,0.16
6814,Lamone,5189,TI,99.68
6815,Melide,5198,TI,100.00
6816,Bissone,5154,TI,100.00
6817,Maroggia,5240,TI,100.00
6818,Melano,5240,TI,100.00
6821,Rovio,5240,TI,100.00
6822,Arogno,5144,TI,100.00
6823,Pugerna,5144,TI,26.87
6823,Pugerna,5192,TI,73.13
6825,Capolago,5249,TI,0.46
6825,Capolago,5254,TI,99.54
6826,"Riva San Vitale",5263,TI,100.00
6827,"Brusino Arsizio",5160,TI,100.00
6828,Balerna,5242,TI,99.85
6828,Balerna,5260,TI,0.16
6830,Chiasso,5242,TI,0.57
6830,Chiasso,5250,TI,99.43
6832,Pedrinate,5250,TI,100.00
6832,Seseglio,5250,TI,100.00
6833,Vacallo,5268,TI,100.00
6834,"Morbio Inferiore",5257,TI,100.00
6835,"Morbio Superiore",5269,TI,100.00
6837,Bruzella,5269,TI,100.00
6837,Caneggio,5269,TI,100.00
6838,Cabbio,5269,TI,100.00
6838,Muggio,5269,TI,100.00
6839,Sagno,5269,TI,100.00
6850,Mendrisio,5249,TI,1.15
6850,Mendrisio,5254,TI,98.85
6852,Genestrerio,5254,TI,100.00
6853,Ligornetto,5254,TI,99.67
6853,Ligornetto,5266,TI,0.33
6854,"S. Pietro",5266,TI,100.00
6855,Stabio,5254,TI,0.23
6855,Stabio,5266,TI,99.77
6862,Rancate,5254,TI,100.00
6863,Besazio,5254,TI,100.00
6864,Arzo,5254,TI,100.00
6865,Tremona,5254,TI,100.00
6866,Meride,5254,TI,100.00
6867,Serpiano,5160,TI,100.00
6872,Salorino,5254,TI,100.00
6873,Corteglia,5249,TI,100.00
6874,"Castel San Pietro",5249,TI,99.89
6874,"Castel San Pietro",5254,TI,0.11
6875,Campora,5249,TI,100.00
6875,Casima,5249,TI,100.00
6875,Monte,5249,TI,100.00
6877,Coldrerio,5249,TI,0.09
6877,Coldrerio,5251,TI,99.91
6883,Novazzano,5260,TI,100.00
6900,Lugano,5192,TI,100.00
6900,Massagno,5196,TI,100.00
6900,Paradiso,5192,TI,1.18
6900,Paradiso,5210,TI,98.82
6912,Pazzallo,5192,TI,100.00
6913,Carabbia,5192,TI,100.00
6914,Carona,5192,TI,100.00
6915,Pambio-Noranco,5192,TI,100.00
6916,Grancia,5186,TI,99.67
6916,Grancia,5236,TI,0.33
6917,Barbengo,5192,TI,100.00
6918,Figino,5192,TI,100.00
6919,Carabietta,5236,TI,100.00
6921,"Vico Morcote",5233,TI,100.00
6922,Morcote,5203,TI,100.00
6924,Sorengo,5192,TI,1.91
6924,Sorengo,5225,TI,98.09
6925,Gentilino,5192,TI,0.30
6925,Gentilino,5236,TI,99.70
6926,Montagnola,5236,TI,100.00
6927,Agra,5236,TI,100.00
6928,Manno,5194,TI,100.00
6929,Gravesano,5187,TI,100.00
6930,Bedano,5148,TI,99.87
6930,Bedano,5189,TI,0.13
6932,Breganzona,5192,TI,100.00
6933,Muzzano,5205,TI,100.00
6934,Bioggio,5141,TI,0.54
6934,Bioggio,5151,TI,97.98
6934,Bioggio,5161,TI,0.27
6934,Bioggio,5194,TI,1.21
6935,"Bosco Luganese",5151,TI,100.00
6936,Cademario,5161,TI,100.00
6937,Breno,5237,TI,100.00
6938,Fescoggia,5237,TI,100.00
6938,Vezio,5237,TI,100.00
6939,Arosio,5237,TI,100.00
6939,Mugena,5237,TI,100.00
6942,Savosa,5214,TI,3.11
6942,Savosa,5221,TI,96.89
6943,Vezia,5192,TI,0.17
6943,Vezia,5231,TI,99.83
6944,Cureglia,5176,TI,0.49
6944,Cureglia,5180,TI,98.69
6944,Cureglia,5189,TI,0.82
6945,Origlio,5208,TI,99.86
6945,Origlio,5212,TI,0.14
6946,"Ponte Capriasca",5212,TI,100.00
6947,Vaglio,5226,TI,100.00
6948,Porza,5214,TI,99.69
6948,Porza,5221,TI,0.31
6949,Comano,5176,TI,100.00
6950,Tesserete,5226,TI,100.00
6951,Bogno,5192,TI,100.00
6951,Colla,5192,TI,100.00
6951,Cozzo,5192,TI,100.00
6951,Insone,5192,TI,100.00
6951,Scareglia,5192,TI,100.00
6951,Signôra,5192,TI,100.00
6952,Canobbio,5167,TI,100.00
6953,Lugaggia,5226,TI,100.00
6954,Bigorio,5226,TI,100.00
6954,"Sala Capriasca",5226,TI,100.00
6955,Cagiallo,5226,TI,100.00
6955,Oggio,5226,TI,100.00
6956,Lopagno,5226,TI,100.00
6957,"Roveredo TI",5226,TI,100.00
6958,Bidogno,5226,TI,100.00
6958,Corticiasca,5192,TI,0.44
6958,Corticiasca,5226,TI,99.56
6959,Certara,5192,TI,100.00
6959,Cimadera,5192,TI,100.00
6959,Curtina,5192,TI,100.00
6959,"Maglio di Colla",5192,TI,100.00
6959,"Piandera Paese",5192,TI,100.00
6960,Odogno,5226,TI,100.00
6962,Viganello,5192,TI,100.00
6963,Cureggia,5192,TI,100.00
6963,Pregassona,5192,TI,100.00
6964,Davesco-Soragno,5192,TI,100.00
6965,Cadro,5192,TI,100.00
6966,"Villa Luganese",5192,TI,100.00
6967,Dino,5192,TI,100.00
6968,Sonvico,5192,TI,100.00
6974,Aldesago,5192,TI,100.00
6976,Castagnola,5192,TI,100.00
6977,Ruvigliana,5192,TI,100.00
6978,Gandria,5192,TI,100.00
6979,"Brè sopra Lugano",5192,TI,100.00
6980,Castelrotto,5239,TI,99.73
6980,Castelrotto,5395,TI,0.27
6981,Banco,5395,TI,100.00
6981,Bedigliora,5395,TI,100.00
6981,"Beride di Bedigliora",5395,TI,100.00
6981,Bombinasco,5395,TI,100.00
6982,Agno,5141,TI,99.66
6982,Agno,5151,TI,0.17
6982,Agno,5205,TI,0.17
6983,Magliaso,5193,TI,96.41
6983,Magliaso,5206,TI,3.59
6984,Pura,5216,TI,100.00
6986,Curio,5395,TI,100.00
6986,Miglieglia,5395,TI,100.00
6986,Novaggio,5395,TI,100.00
6987,Caslano,5171,TI,100.00
6988,"Ponte Tresa",5239,TI,100.00
6989,Purasca,5239,TI,100.00
6990,"Cassina d'Agno",5141,TI,100.00
6991,Neggio,5206,TI,100.00
6992,Cimo,5141,TI,0.31
6992,Cimo,5151,TI,99.69
6992,Vernate,5141,TI,0.40
6992,Vernate,5230,TI,99.60
6993,Iseo,5151,TI,100.00
6994,Aranno,5143,TI,100.00
6995,"Madonna del Piano",5239,TI,100.00
6997,Sessa,5239,TI,100.00
6998,Monteggio,5239,TI,100.00
6999,Astano,5395,TI,100.00
7000,Chur,3901,GR,99.35
7000,Chur,3911,GR,0.65
7012,Felsberg,3731,GR,100.00
7013,Domat/Ems,3722,GR,100.00
7014,Trin,3734,GR,100.00
7015,Tamins,3733,GR,96.75
7015,Tamins,3734,GR,3.25
7016,"Trin Mulin",3734,GR,100.00
7017,"Flims Dorf",3732,GR,100.00
7018,"Flims Waldhaus",3732,GR,100.00
7019,Fidaz,3732,GR,100.00
7023,Haldenstein,3901,GR,100.00
7026,Maladers,3901,GR,100.00
7027,Calfreisen,3921,GR,100.00
7027,Castiel,3921,GR,100.00
7027,Lüen,3921,GR,100.00
7028,Pagig,3921,GR,100.00
7028,"St. Peter",3921,GR,100.00
7029,Peist,3921,GR,100.00
7031,"Laax GR",3575,GR,100.00
7032,"Laax GR 2",3572,GR,6.38
7032,"Laax GR 2",3575,GR,93.62
7050,Arosa,3921,GR,100.00
7056,Molinis,3921,GR,100.00
7057,Langwies,3921,GR,100.00
7058,Litzirüti,3921,GR,100.00
7062,Passugg,3911,GR,100.00
7063,Praden,3901,GR,100.00
7064,Tschiertschen,3901,GR,100.00
7074,Malix,3901,GR,0.89
7074,Malix,3911,GR,99.11
7075,Churwalden,3911,GR,100.00
7076,Parpan,3506,GR,0.67
7076,Parpan,3911,GR,99.33
7077,Valbella,3506,GR,100.00
7078,Lenzerheide/Lai,3506,GR,100.00
7082,Vaz/Obervaz,3506,GR,100.00
7083,Lantsch/Lenz,3513,GR,100.00
7084,"Brienz/Brinzauls GR",3542,GR,100.00
7104,Versam,3672,GR,100.00
7106,Tenna,3672,GR,100.00
7107,"Safien Platz",3672,GR,100.00
7109,Thalkirch,3672,GR,100.00
